"POLITICO";"SOBRENOME";"NOME_MINUSCULA";"NOME_CASA_MINUSCULA";"NOME_CASA";"PARTIDO";"UF";"ID";"ANO_MANDATO";"LEGISLATURA";"URL_FOTO"
"SANDRA ROSADO";"ROSADO";"sandra rosado";"sandra rosado";"SANDRA ROSADO";"PSB";"RN";1689;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189950"
"SANDRO ALEX";"ALEX";"sandro alex";"sandro alex";"SANDRO ALEX";"PPS";"PR";2277;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189951"
"SANDRO MABEL";"MABEL";"sandro mabel";"sandro mabel";"SANDRO MABEL";"PMDB";"GO";1168;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189952"
"SANDRO MATOS";"MATOS";"sandro matos";"sandro matos";"SANDRO MATOS";"PR";"RJ";1690;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189953"
"SARAIVA FELIPE";"FELIPE";"saraiva felipe";"saraiva felipe";"SARAIVA FELIPE";"PMDB";"MG";1090;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189954"
"SARNEY FILHO";"FILHO";"sarney filho";"sarney filho";"SARNEY FILHO";"PV";"MA";98;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189955"
"SATURNINO MASSON";"MASSON";"saturnino masson";"saturnino masson";"SATURNINO MASSON";"PSDB";"MT";1985;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189956"
"SEBASTIÃO BALA ROCHA";"BALA ROCHA";"sebastião bala rocha";"sebastiao bala rocha";"SEBASTIAO BALA ROCHA";"PDT";"AP";1934;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189957"
"SEBASTIÃO MADEIRA";"MADEIRA";"sebastião madeira";"sebastiao madeira";"SEBASTIAO MADEIRA";"PSDB";"MA";1170;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189958"
"SÉRGIO BARRADAS CARNEIRO";"BARRADAS CARNEIRO";"sérgio barradas carneiro";"sergio barradas carneiro";"SERGIO BARRADAS CARNEIRO";"PT";"BA";972;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189959"
"SÉRGIO BRITO";"BRITO";"sérgio brito";"sergio brito";"SERGIO BRITO";"PSD";"BA";169;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189960"
"SERGIO GUERRA";"GUERRA";"sergio guerra";"sergio guerra";"SERGIO GUERRA";"PSDB";"PE";655;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189961"
"SÉRGIO MORAES";"MORAES";"sérgio moraes";"sergio moraes";"SERGIO MORAES";"PTB";"RS";1935;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189962"
"SERGIO PETECÃO";"PETECÃO";"sergio petecão";"sergio petecao";"SERGIO PETECAO";"PMN";"AC";1936;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189963"
"SERGIO ZVEITER";"ZVEITER";"sergio zveiter";"sergio zveiter";"SERGIO ZVEITER";"PSD";"RJ";2349;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189964"
"SEVERIANO ALVES";"ALVES";"severiano alves";"severiano alves";"SEVERIANO ALVES";"PMDB";"BA";1171;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189965"
"SEVERINO NINHO";"NINHO";"severino ninho";"severino ninho";"SEVERINO NINHO";"PSB";"PE";2468;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189966"
"SIBÁ MACHADO";"MACHADO";"sibá machado";"siba machado";"SIBA MACHADO";"PT";"AC";2398;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189967"
"SILAS BRASILEIRO";"BRASILEIRO";"silas brasileiro";"silas brasileiro";"SILAS BRASILEIRO";"PMDB";"MG";1173;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189968"
"SILAS CÂMARA";"CÂMARA";"silas câmara";"silas camara";"SILAS CAMARA";"PSD";"AM";1286;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189969"
"SILVINHO PECCIOLI";"PECCIOLI";"silvinho peccioli";"silvinho peccioli";"SILVINHO PECCIOLI";"DEM";"SP";1937;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189970"
"SILVIO COSTA";"COSTA";"silvio costa";"silvio costa";"SILVIO COSTA";"PTB";"PE";1973;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189971"
"SILVIO LOPES";"LOPES";"silvio lopes";"silvio lopes";"SILVIO LOPES";"PSDB";"RJ";1206;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189972"
"SILVIO TORRES";"TORRES";"silvio torres";"silvio torres";"SILVIO TORRES";"PSDB";"SP";1175;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189973"
"SIMÃO SESSIM";"SESSIM";"simão sessim";"simao sessim";"SIMAO SESSIM";"PP";"RJ";184;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189974"
"SIMPLÍCIO ARAÚJO";"ARAÚJO";"simplício araújo";"simplicio araujo";"SIMPLICIO ARAUJO";"PPS";"MA";2475;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189975"
"SOLANGE ALMEIDA";"ALMEIDA";"solange almeida";"solange almeida";"SOLANGE ALMEIDA";"PMDB";"RJ";1938;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189976"
"SOLANGE AMARAL";"AMARAL";"solange amaral";"solange amaral";"SOLANGE AMARAL";"DEM";"RJ";1939;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189977"
"STEFANO AGUIAR";"AGUIAR";"stefano aguiar";"stefano aguiar";"STEFANO AGUIAR";"PSC";"MG";2430;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189978"
"STEPAN NERCESSIAN";"NERCESSIAN";"stepan nercessian";"stepan nercessian";"STEPAN NERCESSIAN";"PPS";"RJ";2324;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189979"
"SUELI VIDIGAL";"VIDIGAL";"sueli vidigal";"sueli vidigal";"SUELI VIDIGAL";"PDT";"ES";1940;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189980"
"SUELY";;"suely";"suely";"SUELY";"PR";"RJ";1941;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189981"
"TADEU FILIPPELLI";"FILIPPELLI";"tadeu filippelli";"tadeu filippelli";"TADEU FILIPPELLI";"PMDB";"DF";1422;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189982"
"TAKAYAMA";;"takayama";"takayama";"TAKAYAMA";"PSC";"PR";1693;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189983"
"TARCÍSIO ZIMMERMANN";"ZIMMERMANN";"tarcísio zimmermann";"tarcisio zimmermann";"TARCISIO ZIMMERMANN";"PT";"RS";1464;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189984"
"TATICO";;"tatico";"tatico";"TATICO";"PTB";"GO";1694;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189985"
"TAUMATURGO LIMA";"LIMA";"taumaturgo lima";"taumaturgo lima";"TAUMATURGO LIMA";"PT";"AC";2344;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189986"
"TELMA DE SOUZA";"SOUZA";"telma de souza";"telma de souza";"TELMA DE SOUZA";"PT";"SP";1178;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189987"
"TERESA SURITA";"SURITA";"teresa surita";"teresa surita";"TERESA SURITA";"PMDB";"RR";562;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189988"
"THELMA DE OLIVEIRA";"OLIVEIRA";"thelma de oliveira";"thelma de oliveira";"THELMA DE OLIVEIRA";"PSDB";"MT";1696;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189989"
"THEMÍSTOCLES SAMPAIO";"SAMPAIO";"themístocles sampaio";"themistocles sampaio";"THEMISTOCLES SAMPAIO";"PMDB";"PI";1312;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189990"
"THIAGO PEIXOTO";"PEIXOTO";"thiago peixoto";"thiago peixoto";"THIAGO PEIXOTO";"PSD";"GO";2296;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189991"
"TIRIRICA";;"tiririca";"tiririca";"TIRIRICA";"PR";"SP";2395;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189992"
"TONHA MAGALHÃES";"MAGALHÃES";"tonha magalhães";"tonha magalhaes";"TONHA MAGALHAES";"PR";"BA";1942;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189993"
"TONINHO PINHEIRO";"PINHEIRO";"toninho pinheiro";"toninho pinheiro";"TONINHO PINHEIRO";"PP";"MG";2285;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189994"
"ULDURICO PINTO";"PINTO";"uldurico pinto";"uldurico pinto";"ULDURICO PINTO";"PHS";"BA";170;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189995"
"URZENI ROCHA";"ROCHA";"urzeni rocha";"urzeni rocha";"URZENI ROCHA";"PSDB";"RR";1943;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189996"
"VADÃO GOMES";"GOMES";"vadão gomes";"vadao gomes";"VADAO GOMES";"PP";"SP";756;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189997"
"VALADARES FILHO";"FILHO";"valadares filho";"valadares filho";"VALADARES FILHO";"PSB";"SE";1945;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189998"
"VALDEMAR COSTA NETO";"COSTA NETO";"valdemar costa neto";"valdemar costa neto";"VALDEMAR COSTA NETO";"PR";"SP";779;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189999"
"VALDIR COLATTO";"COLATTO";"valdir colatto";"valdir colatto";"VALDIR COLATTO";"PMDB";"SC";527;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190000"
"VALDIVINO DE OLIVEIRA";"OLIVEIRA";"valdivino de oliveira";"valdivino de oliveira";"VALDIVINO DE OLIVEIRA";"PSDB";"GO";2426;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190001"
"VALMIR ASSUNÇÃO";"ASSUNÇÃO";"valmir assunção";"valmir assuncao";"VALMIR ASSUNCAO";"PT";"BA";2265;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190002"
"VALTENIR PEREIRA";"PEREIRA";"valtenir pereira";"valtenir pereira";"VALTENIR PEREIRA";"PSB";"MT";1946;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190003"
"VANDER LOUBET";"LOUBET";"vander loubet";"vander loubet";"VANDER LOUBET";"PT";"MS";1697;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190004"
"VANDERLEI MACRIS";"MACRIS";"vanderlei macris";"vanderlei macris";"VANDERLEI MACRIS";"PSDB";"SP";1947;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190005"
"VANDERLEI SIRAQUE";"SIRAQUE";"vanderlei siraque";"vanderlei siraque";"VANDERLEI SIRAQUE";"PT";"SP";2469;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190006"
"VANESSA GRAZZIOTIN";"GRAZZIOTIN";"vanessa grazziotin";"vanessa grazziotin";"VANESSA GRAZZIOTIN";"PCdoB";"AM";1287;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190007"
"VAZ DE LIMA";"LIMA";"vaz de lima";"vaz de lima";"VAZ DE LIMA";"PSDB";"SP";2404;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190008"
"VELOSO";;"veloso";"veloso";"VELOSO";"PMDB";"BA";1948;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190009"
"VIC PIRES FRANCO";"PIRES FRANCO";"vic pires franco";"vic pires franco";"VIC PIRES FRANCO";"DEM";"PA";1190;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190010"
"VICENTE ARRUDA";"ARRUDA";"vicente arruda";"vicente arruda";"VICENTE ARRUDA";"PR";"CE";1188;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190011"
"VICENTE CANDIDO";"CANDIDO";"vicente candido";"vicente candido";"VICENTE CANDIDO";"PT";"SP";2246;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190012"
"VICENTE SELISTRE";"SELISTRE";"vicente selistre";"vicente selistre";"VICENTE SELISTRE";"PSB";"RS";2018;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190013"
"VICENTINHO";;"vicentinho";"vicentinho";"VICENTINHO";"PT";"SP";1699;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190014"
"VICENTINHO ALVES";"ALVES";"vicentinho alves";"vicentinho alves";"VICENTINHO ALVES";"PR";"TO";1949;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190015"
"VIEGAS";;"viegas";"viegas";"VIEGAS";"PSDB";"PE";2016;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190016"
"VIEIRA DA CUNHA";"CUNHA";"vieira da cunha";"vieira da cunha";"VIEIRA DA CUNHA";"PDT";"RS";1950;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190017"
"VIGNATTI";;"vignatti";"vignatti";"VIGNATTI";"PT";"SC";1701;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190018"
"VILALBA";;"vilalba";"vilalba";"VILALBA";"PRB";"PE";2427;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190019"
"VILMAR ROCHA";"ROCHA";"vilmar rocha";"vilmar rocha";"VILMAR ROCHA";"PSD";"GO";895;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190020"
"VILSON COVATTI";"COVATTI";"vilson covatti";"vilson covatti";"VILSON COVATTI";"PP";"RS";1966;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190021"
"VINICIUS CARVALHO";"CARVALHO";"vinicius carvalho";"vinicius carvalho";"VINICIUS CARVALHO";"PTdoB";"RJ";1951;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190022"
"VINICIUS GURGEL";"GURGEL";"vinicius gurgel";"vinicius gurgel";"VINICIUS GURGEL";"PR";"AP";2280;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190023"
"VIRGÍLIO GUIMARÃES";"GUIMARÃES";"virgílio guimarães";"virgilio guimaraes";"VIRGILIO GUIMARAES";"PT";"MG";284;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190024"
"VITAL DO RÊGO FILHO";"RÊGO FILHO";"vital do rêgo filho";"vital do rego filho";"VITAL DO REGO FILHO";"PMDB";"PB";1952;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190025"
"VITOR PAULO";"PAULO";"vitor paulo";"vitor paulo";"VITOR PAULO";"PRB";"RJ";2353;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190026"
"VITOR PENIDO";"PENIDO";"vitor penido";"vitor penido";"VITOR PENIDO";"DEM";"MG";1953;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190027"
"WALDEMIR MOKA";"MOKA";"waldemir moka";"waldemir moka";"WALDEMIR MOKA";"PMDB";"MS";1433;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190028"
"WALDENOR PEREIRA";"PEREIRA";"waldenor pereira";"waldenor pereira";"WALDENOR PEREIRA";"PT";"BA";2288;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190029"
"WALDIR MARANHÃO";"MARANHÃO";"waldir maranhão";"waldir maranhao";"WALDIR MARANHAO";"PP";"MA";1954;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190030"
"WALDIR NEVES";"NEVES";"waldir neves";"waldir neves";"WALDIR NEVES";"PSDB";"MS";1955;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190031"
"WALNEY ROCHA";"ROCHA";"walney rocha";"walney rocha";"WALNEY ROCHA";"PTB";"RJ";2369;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190032"
"WALTER BRITO NETO";"BRITO NETO";"walter brito neto";"walter brito neto";"WALTER BRITO NETO";"PRB";"PB";1984;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190033"
"WALTER FELDMAN";"FELDMAN";"walter feldman";"walter feldman";"WALTER FELDMAN";"PSDB";"SP";1702;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190034"
"WALTER IHOSHI";"IHOSHI";"walter ihoshi";"walter ihoshi";"WALTER IHOSHI";"PSD";"SP";1956;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190035"
"WALTER PINHEIRO";"PINHEIRO";"walter pinheiro";"walter pinheiro";"WALTER PINHEIRO";"PT";"BA";1243;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190036"
"WALTER TOSTA";"TOSTA";"walter tosta";"walter tosta";"WALTER TOSTA";"PSD";"MG";2275;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190037"
"WANDENKOLK GONÇALVES";"GONÇALVES";"wandenkolk gonçalves";"wandenkolk goncalves";"WANDENKOLK GONCALVES";"PSDB";"PA";1957;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190038"
"WASHINGTON LUIZ";"LUIZ";"washington luiz";"washington luiz";"WASHINGTON LUIZ";"PT";"MA";1728;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190039"
"WASHINGTON REIS";"REIS";"washington reis";"washington reis";"WASHINGTON REIS";"PMDB";"RJ";2331;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190040"
"WELITON PRADO";"PRADO";"weliton prado";"weliton prado";"WELITON PRADO";"PT";"MG";2233;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190041"
"WELLINGTON FAGUNDES";"FAGUNDES";"wellington fagundes";"wellington fagundes";"WELLINGTON FAGUNDES";"PR";"MT";786;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190042"
"WELLINGTON ROBERTO";"ROBERTO";"wellington roberto";"wellington roberto";"WELLINGTON ROBERTO";"PR";"PB";1703;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190043"
"WEVERTON ROCHA";"ROCHA";"weverton rocha";"weverton rocha";"WEVERTON ROCHA";"PDT";"MA";2467;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190044"
"WILLIAM DIB";"DIB";"william dib";"william dib";"WILLIAM DIB";"PSDB";"SP";2254;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190045"
"WILLIAM WOO";"WOO";"william woo";"william woo";"WILLIAM WOO";"PPS";"SP";1958;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190046"
"WILSON BRAGA";"BRAGA";"wilson braga";"wilson braga";"WILSON BRAGA";"PMDB";"PB";1197;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190047"
"WILSON FILHO";"FILHO";"wilson filho";"wilson filho";"WILSON FILHO";"PMDB";"PB";2366;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190048"
"WILSON PICLER";"PICLER";"wilson picler";"wilson picler";"WILSON PICLER";"PDT";"PR";2010;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190049"
"WILSON SANTIAGO";"SANTIAGO";"wilson santiago";"wilson santiago";"WILSON SANTIAGO";"PMDB";"PB";1704;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190050"
"WLADIMIR COSTA";"COSTA";"wladimir costa";"wladimir costa";"WLADIMIR COSTA";"PMDB";"PA";1705;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190051"
"WOLNEY QUEIROZ";"QUEIROZ";"wolney queiroz";"wolney queiroz";"WOLNEY QUEIROZ";"PDT";"PE";1198;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190052"
"ZE CARLOS DA PESCA";"DA PESCA";"ze carlos da pesca";"ze carlos da pesca";"ZE CARLOS DA PESCA";"PP";"BA";2477;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190053"
"ZÉ GERALDO";"GERALDO";"zé geraldo";"ze geraldo";"ZE GERALDO";"PT";"PA";1706;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190054"
"ZÉ GERARDO";"GERARDO";"zé gerardo";"ze gerardo";"ZE GERARDO";"PMDB";"CE";1082;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190055"
"ZÉ SILVA";"SILVA";"zé silva";"ze silva";"ZE SILVA";"PDT";"MG";2231;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190056"
"ZÉ VIEIRA";"VIEIRA";"zé vieira";"ze vieira";"ZE VIEIRA";"PR";"MA";1999;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190057"
"ZECA DIRCEU";"DIRCEU";"zeca dirceu";"zeca dirceu";"ZECA DIRCEU";"PT";"PR";2238;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190058"
"ZENALDO COUTINHO";"COUTINHO";"zenaldo coutinho";"zenaldo coutinho";"ZENALDO COUTINHO";"PSDB";"PA";1284;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190059"
"ZEQUINHA MARINHO";"MARINHO";"zequinha marinho";"zequinha marinho";"ZEQUINHA MARINHO";"PSC";"PA";1709;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190060"
"ZEZÉU RIBEIRO";"RIBEIRO";"zezéu ribeiro";"zezeu ribeiro";"ZEZEU RIBEIRO";"PT";"BA";1710;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190061"
"ZOINHO";;"zoinho";"zoinho";"ZOINHO";"PR";"RJ";2361;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190062"
"ZONTA";;"zonta";"zonta";"ZONTA";"PP";"SC";1712;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=190063"
